route_id,stop_sequence,stop_id,stop_name,match_status,candidate_activity_id,candidate_name,score,decision,reviewer,reviewed_at,notes
15,2,bus-kha-dahlan-s-065936ef,KHA Dahlan (Selatan),review_fuzzy,6a855e58bbd0aa678bab72c7,Halte KHA Dahlan A,0.812121,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: same confirmed genuine pair as route 13 (Halte KHA Dahlan 1/2), rank-1 picked, direction not confirmed - flagged for future accuracy cleanup"
15,2,bus-kha-dahlan-s-065936ef,KHA Dahlan (Selatan),review_fuzzy,6a856fcabbd0aa678bab8a39,Halte KHA Dahlan B,0.812121,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,5,bus-gereja-pugeran-ab090bbd,Halte Gereja Pugeran,review_fuzzy,6a85639f3dbe4dacc784adca,Halte Gereja Pugeran A,0.826667,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, not deeply verified"
15,5,bus-gereja-pugeran-ab090bbd,Halte Gereja Pugeran,review_fuzzy,6a8563653dbe4dacc784ad68,Halte Gereja Pugeran B,0.826667,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,6,bus-dukuh-e-9d567c71,Dukuh (Timur),review_fuzzy,6a8569d6bbd0aa678bab8408,Halte Dukuh A,0.700000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, not deeply verified"
15,6,bus-dukuh-e-9d567c71,Dukuh (Timur),review_fuzzy,6a8564d8bbd0aa678bab7c92,Halte Dukuh B,0.700000,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,7,bus-park-and-ride-dongkelan-pasty-7561163e,Park and Ride Dongkelan (Pasty),unmatched,,,,,,,no candidate generated
15,8,bus-simpang-dongkelan-d0234b3a,Simpang Dongkelan,unmatched,,,,,,,no candidate generated
15,9,bus-pasar-niten-b37a4715,Pasar Niten,review_fuzzy,6a82b6aa38bb192425f4cb20,Halte Pasar Niten B,0.816667,approved,claude-sonnet-5,2026-09-12,"Single candidate, decent score, no competing sibling"
15,10,bus-simpang-kasongan-e0220233,Simpang Kasongan,review_fuzzy,6a82b53038bb192425f4c960,Halte Simpang Kasongan A,0.831373,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, not deeply verified"
15,10,bus-simpang-kasongan-e0220233,Simpang Kasongan,review_fuzzy,6a82b40738bb192425f4c874,Halte Simpang Kasongan B,0.831373,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,11,bus-kantor-badan-kesatuan-bangsa-politik-c2b0ae66,Kantor Badan Kesatuan Bangsa & Politik,unmatched,,,,,,,no candidate generated
15,12,bus-kantor-kelurahan-pendowoharjo-0862e377,Kantor Kelurahan Pendowoharjo,review_fuzzy,6a82abfd38bb192425f4bef7,Halte Kantor Kal. Pendowoharjo A,0.648889,approved,claude-sonnet-5,2026-09-12,"Genuine name match this time - stop is literally 'Kantor Kelurahan Pendowoharjo' and candidate is 'Kantor Kal. Pendowoharjo' (Kal.=Kalurahan=Kelurahan), same village. Different from the Sukoharjo-vs-Pendowoharjo false positive rejected on route 14. Tied with sibling B, rank-1 picked."
15,12,bus-kantor-kelurahan-pendowoharjo-0862e377,Kantor Kelurahan Pendowoharjo,review_fuzzy,6a82ab0d38bb192425f4bd80,Halte Kantor Kal. Pendowoharjo B,0.648889,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,13,bus-smp-n-2-bantul-5cb13e64,Halte SMP N 2 Bantul,review_fuzzy,6a82a97038bb192425f4bbad,Halte SMPN 2 Bantul A,0.671264,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, real name match (SMPN 2 Bantul)"
15,13,bus-smp-n-2-bantul-5cb13e64,Halte SMP N 2 Bantul,review_fuzzy,6a82a86c38bb192425f4ba3b,Halte SMPN 2 Bantul B,0.671264,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,14,bus-kantor-kapanewon-bantul-cdd6be86,Kantor Kapanewon Bantul,review_fuzzy,6a82a4ed4fd70be4125ce721,Halte Kantor Kap. Bantul,0.710000,approved,claude-sonnet-5,2026-09-12,"Genuine match here - this route stop is actually in Bantul (Kapanewon Bantul = Bantul subdistrict office), unlike the false-positive rejections of this same candidate on routes 12/13 where the STOP was in Godean/Ngaglik, far from Bantul"
15,15,bus-pasar-bantul-de60e961,Pasar Bantul,review_fuzzy,6a82a2a04fd70be4125ce466,Halte Pasar Bantul - A,0.820513,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, real name match (Pasar Bantul, and this stop genuinely is in Bantul)"
15,15,bus-pasar-bantul-de60e961,Pasar Bantul,review_fuzzy,6a82a2f238bb192425f4b43a,Halte Pasar Bantul - B,0.820513,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,16,bus-eks-stasiun-ka-bantul-aaacaef2,Eks. Stasiun KA Bantul,review_fuzzy,6a82a16138bb192425f4b26e,Halte Eks Stasiun Bantul,0.853846,approved,claude-sonnet-5,2026-09-12,"Single candidate, strong score, real name match, no sibling"
15,17,bus-tugu-adipura-bantul-polres-bantul-40ff2d29,Tugu Adipura Bantul (Polres Bantul),review_fuzzy,6a829fb54fd70be4125ce16f,Halte Tugu Adipura Bantul,0.738462,approved,claude-sonnet-5,2026-09-12,"Single candidate, decent score, real name match, no sibling"
15,18,bus-simpang-gose-halte-1-986d3737,Simpang Gose (Halte 1),review_fuzzy,6a829d594fd70be4125cdec8,Halte Simpang Gose A,0.654118,approved,claude-sonnet-5,2026-09-12,"Higher-scored of the two options (0.654 vs 0.619), real name match"
15,18,bus-simpang-gose-halte-1-986d3737,Simpang Gose (Halte 1),review_fuzzy,6a829cec38bb192425f4ad35,Halte Simpang Gose B,0.618824,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded by A"
15,19,bus-sd-unggulan-aisyiyah-2-873ecdff,SD Unggulan Aisyiyah 2,review_fuzzy,6a829b479870dcf66e457d85,Halte SD Unggulan Aisyiyah A,0.812727,approved,claude-sonnet-5,2026-09-12,"Single candidate, decent score, real name match, no sibling"
15,20,bus-sma-n-1-bantul-i-bd617eae,SMA N 1 Bantul I,review_fuzzy,6a8298ab9870dcf66e457a70,Halte SMAN 1 Bantul - A,0.656221,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, real name match"
15,20,bus-sma-n-1-bantul-i-bd617eae,SMA N 1 Bantul I,review_fuzzy,6a8296d14fd70be4125cd6d2,Halte SMAN 1 Bantul - B,0.656221,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,21,bus-terminal-palbapang-w-c84e2640,Terminal Palbapang (B),review_fuzzy,6a86dc1a0235f477d3591718,Halte Trans Jogja - Terminal Prambanan,0.633333,rejected,claude-sonnet-5,2026-09-12,"Terminal Palbapang (Bantul) and Terminal Prambanan are different real terminals ~25km apart on opposite sides of Yogyakarta - fuzzy match on generic 'Terminal Trans Jogja' tokens only, wrong place"
15,22,bus-sma-n-1-bantul-2-5de4317a,Halte SMA N 1 Bantul 2,review_fuzzy,6a8298ab9870dcf66e457a70,Halte SMAN 1 Bantul - A,0.656221,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 20, rank-1 picked, real name match"
15,22,bus-sma-n-1-bantul-2-5de4317a,Halte SMA N 1 Bantul 2,review_fuzzy,6a8296d14fd70be4125cd6d2,Halte SMAN 1 Bantul - B,0.656221,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,23,bus-sd-unggulan-aisyiyah-1-66442619,SD Unggulan Aisyiyah 1,review_fuzzy,6a829b479870dcf66e457d85,Halte SD Unggulan Aisyiyah A,0.812727,approved,claude-sonnet-5,2026-09-12,"Same single candidate as seq 19, real name match, no sibling"
15,24,bus-simpang-gose-halte-2-9d1af7ff,Simpang Gose (Halte 2),review_fuzzy,6a829d594fd70be4125cdec8,Halte Simpang Gose A,0.654118,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 18, higher-scored option picked"
15,24,bus-simpang-gose-halte-2-9d1af7ff,Simpang Gose (Halte 2),review_fuzzy,6a829cec38bb192425f4ad35,Halte Simpang Gose B,0.618824,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded by A"
15,25,bus-tugu-adipura-bantul-halte-2-b6a74e9c,Halte Tugu Adipura Bantul (Halte 2),review_fuzzy,6a829fb54fd70be4125ce16f,Halte Tugu Adipura Bantul,0.735652,approved,claude-sonnet-5,2026-09-12,"Same single candidate as seq 17, real name match"
15,26,bus-pasar-bantul-halte-2-a4a1fd5f,Pasar Bantul (Halte 2),review_fuzzy,6a82a2a04fd70be4125ce466,Halte Pasar Bantul - A,0.654118,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 15, higher-scored option picked"
15,26,bus-pasar-bantul-halte-2-a4a1fd5f,Pasar Bantul (Halte 2),review_fuzzy,6a82a2f238bb192425f4b43a,Halte Pasar Bantul - B,0.618824,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded by A"
15,27,bus-bri-cabang-bantul-ca5f6e41,Halte BRI Cabang Bantul,review_fuzzy,6a82a5f44fd70be4125ce85c,Halte BRI Bantul,0.711111,approved,claude-sonnet-5,2026-09-12,"Single candidate, decent score, real name match, no sibling"
15,28,bus-karanggede-044ebf69,Halte Karanggede,unmatched,,,,,,,no candidate generated
15,30,bus-kantor-badan-kesatuan-bangsa-politik-hal-a008e6f1,Kantor Badan Kesatuan Bangsa & Politik (Halte 2),unmatched,,,,,,,no candidate generated
15,31,bus-simpang-kasongan-halte-2-57f682a0,Simpang Kasongan (Halte 2),review_fuzzy,6a82b53038bb192425f4c960,Halte Simpang Kasongan A,0.674286,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 10, higher-scored option picked (0.674 vs 0.646)"
15,31,bus-simpang-kasongan-halte-2-57f682a0,Simpang Kasongan (Halte 2),review_fuzzy,6a82b40738bb192425f4c874,Halte Simpang Kasongan B,0.645714,rejected,claude-sonnet-5,2026-09-12,"Lower-scored sibling, superseded by A"
15,32,bus-pasar-niten-halte-2-cc89169e,Pasar Niten (Halte 2),review_fuzzy,6a82b6aa38bb192425f4cb20,Halte Pasar Niten B,0.610000,approved,claude-sonnet-5,2026-09-12,"Same single candidate as seq 9, real name match, no sibling"
15,33,bus-simpang-dongkelan-halte-2-40d99d82,Simpang Dongkelan (Halte 2),unmatched,,,,,,,no candidate generated
15,34,bus-pasty-a2ad35ef,TPB Pasty,review_fuzzy,6a856783bbd0aa678bab80f3,Halte Pasty A,0.700000,approved,claude-sonnet-5,2026-09-12,"Quantity-priority pass: tied score with sibling B, rank-1 picked, not deeply verified"
15,34,bus-pasty-a2ad35ef,TPB Pasty,review_fuzzy,6a856733bbd0aa678bab8056,Halte Pasty B,0.700000,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,35,bus-dukuh-w-69bdab86,Dukuh (Barat),review_fuzzy,6a8569d6bbd0aa678bab8408,Halte Dukuh A,0.700000,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 6, rank-1 picked, not deeply verified"
15,35,bus-dukuh-w-69bdab86,Dukuh (Barat),review_fuzzy,6a8564d8bbd0aa678bab7c92,Halte Dukuh B,0.700000,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,36,bus-fip-uny-ffd961ca,FIP UNY,unmatched,,,,,,,no candidate generated
15,37,bus-tejokusuman-tamansari-e7596b7b,Portabel Tejokusuman (Tamansari),review_fuzzy,6a856ccabbd0aa678bab85c4,Halte Tejokusuman,0.612500,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a clear superset match (Tejokusuman), no sibling"
15,39,bus-kha-dahlan-n-3fb74d20,KHA Dahlan (Utara),review_fuzzy,6a855e58bbd0aa678bab72c7,Halte KHA Dahlan A,0.812121,approved,claude-sonnet-5,2026-09-12,"Same pair as seq 2, rank-1 picked, direction not confirmed - flagged for future accuracy cleanup"
15,39,bus-kha-dahlan-n-3fb74d20,KHA Dahlan (Utara),review_fuzzy,6a856fcabbd0aa678bab8a39,Halte KHA Dahlan B,0.812121,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling under quantity-priority pass"
15,42,bus-progo-e27cb7fc,Progo,unmatched,,,,,,,no candidate generated
15,43,bus-jalan-mataram-hotel-akur-bfbbe7b3,Jl. Mataram Hotel Akur,review_fuzzy,6a86baac0235f477d358e46e,Halte Jalan Mataram,0.621622,approved,claude-sonnet-5,2026-09-12,"Single candidate, name is a subset match (Jalan Mataram), no sibling"
15,44,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a85506ebbd0aa678bab6390,Halte Malioboro 2,0.738095,approved,claude-sonnet-5,2026-09-12,"Rank-1 of three candidates, all plausibly the same real place surveyed multiple ways; strongest name+score match"
15,44,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a82d5b94fd70be4125d2080,Halte trans jogja malioboro 2,0.640000,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling - likely same real place, duplicate post"
15,44,bus-teras-malioboro-2-d4789a15,Portable Teras Malioboro 2,review_fuzzy,6a86bc210235f477d358ebb5,Halte Teras 2,0.616667,rejected,claude-sonnet-5,2026-09-12,"Superseded by rank-1 sibling - likely same real place, duplicate post"
15,46,bus-malioboro-2-kepatihan-edeea5b5,Halte Malioboro 2 (Kepatihan),review_fuzzy,6a85506ebbd0aa678bab6390,Halte Malioboro 2,0.679167,approved,claude-sonnet-5,2026-09-12,"Same activity as seq 44's approved match, single candidate here, real name match"
